orf_id	ensembl_transcript_id	ensembl_protein_id	ensembl_gene_id	symbol
100080904	ENST00000479191.1	ENSP00000419249.1	ENSG00000178796.12	RIIAD1
100080905	ENST00000366537.5	ENSP00000355495.1	ENSG00000173728.10	C1orf100
100080906	ENST00000382123.1	ENSP00000371557.1	ENSG00000244242.1	IFITM10
100080910	ENST00000343837.7	ENSP00000341442.3	ENSG00000188817.7	SNTN
100080920	ENST00000549031.1	ENSP00000448583.1	ENSG00000183160.8	TMEM119
100080922	ENST00000586604.5	ENSP00000468365.1	ENSG00000141622.13	RNF165
100080924	ENST00000348904.3	ENSP00000335500.3	ENSG00000164746.13	C7orf57
100080932	ENST00000297307.6	ENSP00000297307.5	ENSG00000164729.7	SLC35G3
100080933	ENST00000514365.5	ENSP00000424458.1	ENSG00000272414.5	FAM47E-STBD1
100080936	ENST00000492621.5	ENSP00000450766.1	ENSG00000215277.8	RNF212B
100080938	ENST00000419721.5	ENSP00000415400.1	ENSG00000106392.10	C1GALT1
100080939	ENST00000453326.2	ENSP00000392879.2	ENSG00000215029.8	TCP11X2
100080940	ENST00000434937.2	ENSP00000392936.2	ENSG00000223638.3	RFPL4A
100080942	ENST00000641649.1	ENSP00000493020.1	ENSG00000198128.4	OR2L3
100080944	ENST00000620151.2	ENSP00000488984.1	ENSG00000277535.2	AL772284.2
100080950	ENST00000360151.8	ENSP00000433597.1	ENSG00000183793.13	NPIPA5
100080966	ENST00000617678.2	ENSP00000479577.1	ENSG00000274512.5	TBC1D3L
100080968	ENST00000418503.1	ENSP00000413879.1	ENSG00000120685.19	PROSER1
100080970	ENST00000380733.8	ENSP00000370109.4	ENSG00000164985.14	PSIP1
100080972	ENST00000239444.3	ENSP00000239444.2	ENSG00000120322.3	PCDHB8
100080976	ENST00000369870.7	ENSP00000358886.3	ENSG00000162650.16	ATXN7L2
100080977	ENST00000341041.8	ENSP00000340320.4	ENSG00000153157.12	SYCP2L
100080978	ENST00000350881.6	ENSP00000339730.2	ENSG00000113296.14	THBS4
100080981	ENST00000523695.5	ENSP00000430612.1	ENSG00000120903.12	CHRNA2
100080983	ENST00000480409.1	ENSP00000417340.1	ENSG00000055957.10	ITIH1
100080984	ENST00000452145.6	ENSP00000392206.2	ENSG00000204172.12	AGAP9
100080987	ENST00000367485.4	ENSP00000356455.4	ENSG00000116690.12	PRG4
100080990	ENST00000262113.8	ENSP00000262113.4	ENSG00000036448.9	MYOM2
100080991	ENST00000613312.4	ENSP00000478018.1	ENSG00000167522.14	ANKRD11
100080994	ENST00000528882.5	ENSP00000431616.1	ENSG00000149115.13	TNKS1BP1
100081002	ENST00000381692.6	ENSP00000371111.2	ENSG00000159140.19	SON
100011059	ENST00000245414.8	ENSP00000245414.4	ENSG00000125347.13	IRF1
100011077	ENST00000393324.7	ENSP00000376998.2	ENSG00000151376.16	ME3
100063936	ENST00000024061.7	ENSP00000024061.3	ENSG00000022567.9	SLC45A4
100063937	ENST00000272427.10	ENSP00000272427.6	ENSG00000144036.15	EXOC6B
100063938	ENST00000396496.6	ENSP00000379754.2	ENSG00000183323.12	CCDC125
100063939	ENST00000297537.4	ENSP00000297537.4	ENSG00000164900.4	GBX1
100063940	ENST00000243103.3	ENSP00000243103.3	ENSG00000123407.3	HOXC12
100063942	ENST00000275053.8	ENSP00000275053.4	ENSG00000146263.11	MMS22L
100063943	ENST00000238961.8	ENSP00000238961.3	ENSG00000119906.11	SLF2
100063944	ENST00000369304.7	ENSP00000358310.3	ENSG00000143127.12	ITGA10
100063945	ENST00000349533.10	ENSP00000330393.6	ENSG00000116678.19	LEPR
100063947	ENST00000296343.9	ENSP00000296343.5	ENSG00000145016.15	RUBCN
100063949	ENST00000327979.6	ENSP00000332663.2	ENSG00000042062.11	RIPOR3
100063951	ENST00000331968.9	ENSP00000333568.5	ENSG00000184304.14	PRKD1
100063953	ENST00000302236.9	ENSP00000305533.5	ENSG00000168152.12	THAP9
100063954	ENST00000261596.8	ENSP00000261596.4	ENSG00000101577.9	LPIN2
100063955	ENST00000262384.3	ENSP00000262384.3	ENSG00000102921.7	N4BP1
100063957	ENST00000373210.3	ENSP00000362306.3	ENSG00000134698.10	AGO4
100063958	ENST00000359524.7	ENSP00000352514.5	ENSG00000124813.20	RUNX2
100063959	ENST00000382659.6	ENSP00000372105.2	ENSG00000242389.8	RBMY1E
100063962	ENST00000615637.2	ENSP00000481581.1	ENSG00000251493.4	FOXD1
100063963	ENST00000590071.6	ENSP00000466953.2	ENSG00000142279.12	WTIP
100063964	ENST00000393430.6	ENSP00000377080.2	ENSG00000184517.11	ZFP1
100063965	ENST00000429990.1	ENSP00000411140.1	ENSG00000196436.8	NPIPB15
100063966	ENST00000295886.4	ENSP00000295886.3	ENSG00000163623.9	NKX6-1
100063967	ENST00000400677.4	ENSP00000383516.3	ENSG00000215612.7	HMX1
100063968	ENST00000403402.1	ENSP00000385369.1	ENSG00000105672.14	ETV2
100063970	ENST00000379198.3	ENSP00000368496.2	ENSG00000176022.4	B3GALT6
100063973	ENST00000302917.1	ENSP00000303777.1	ENSG00000170925.3	TEX13B
100063974	ENST00000298943.3	ENSP00000298943.3	ENSG00000165985.9	C1QL3
100063975	ENST00000246080.3	ENSP00000246080.3	ENSG00000125878.6	TCF15
100063978	ENST00000254624.9	ENSP00000254624.5	ENSG00000132294.14	EFR3A
100063979	ENST00000255448.8	ENSP00000255448.4	ENSG00000133083.14	DCLK1
100063983	ENST00000371750.9	ENSP00000360815.5	ENSG00000085831.15	TTC39A
100063984	ENST00000306494.10	ENSP00000307443.6	ENSG00000196600.12	SLC22A25
100063985	ENST00000456783.2	ENSP00000413660.2	ENSG00000229676.2	ZNF492
100063986	ENST00000305620.2	ENSP00000307240.2	ENSG00000170484.9	KRT74
100063987	ENST00000371497.9	ENSP00000360552.3	ENSG00000182463.15	TSHZ2
100063988	ENST00000520602.5	ENSP00000427745.1	ENSG00000101977.19	MCF2
100063989	ENST00000300187.10	ENSP00000300187.6	ENSG00000166928.10	MS4A14
100063990	ENST00000366609.3	ENSP00000355568.3	ENSG00000168264.10	IRF2BP2
100063991	ENST00000400841.7	ENSP00000383641.3	ENSG00000205755.11	CRLF2
100063992	ENST00000326866.4	ENSP00000317686.4	ENSG00000179059.9	ZFP42
100063993	ENST00000369880.7	ENSP00000358896.3	ENSG00000214435.7	AS3MT
100063994	ENST00000372851.7	ENSP00000361942.3	ENSG00000101098.12	RIMS4
100063996	ENST00000307786.7	ENSP00000304643.3	ENSG00000169885.9	CALML6
100064000	ENST00000373765.4	ENSP00000362870.4	ENSG00000162510.5	MATN1
100064001	ENST00000381903.2	ENSP00000371328.2	ENSG00000205810.8	KLRC3
100064002	ENST00000540303.6	ENSP00000441828.2	ENSG00000261701.6	HPR
100064003	ENST00000345088.2	ENSP00000339250.2	ENSG00000187569.2	DPPA3
100064004	ENST00000222674.2	ENSP00000222674.2	ENSG00000105954.2	NPVF
100064006	ENST00000322348.5	ENSP00000317027.4	ENSG00000176928.5	GCNT4
100064008	ENST00000335847.8	ENSP00000338276.4	ENSG00000124812.14	CRISP1
100064009	ENST00000355612.6	ENSP00000347823.2	ENSG00000196859.7	KRT39
100064010	ENST00000425876.6	ENSP00000410561.1	ENSG00000250506.7	CDK3
100064012	ENST00000460508.3	ENSP00000417116.2	ENSG00000179528.15	LBX2
100064016	ENST00000286794.4	ENSP00000286794.4	ENSG00000156269.4	NAA11
100064017	ENST00000398138.4	ENSP00000381206.3	ENSG00000139547.7	RDH16
100064018	ENST00000337514.10	ENSP00000337612.6	ENSG00000017427.15	IGF1
100064024	ENST00000446620.1	ENSP00000405095.1	ENSG00000236398.2	TAS2R39
100064025	ENST00000389363.4	ENSP00000374014.2	ENSG00000213996.12	TM6SF2
100064026	ENST00000296328.8	ENSP00000296328.4	ENSG00000163960.11	UBXN7
100064027	ENST00000315938.4	ENSP00000320815.4	ENSG00000178795.9	GDPD4
100064029	ENST00000452803.1	ENSP00000389792.1	ENSG00000170959.14	DCDC1
100064030	ENST00000393261.7	ENSP00000376945.3	ENSG00000132004.12	FBXW9
100064031	ENST00000228705.6	ENSP00000228705.5	ENSG00000111110.11	PPM1H
100064128	ENST00000372577.2	ENSP00000361658.2	ENSG00000095319.14	NUP188
100064129	ENST00000303965.8	ENSP00000302895.4	ENSG00000047365.11	ARAP2
100064131	ENST00000335154.9	ENSP00000335655.5	ENSG00000161791.13	FMNL3
100064133	ENST00000398604.2	ENSP00000381605.2	ENSG00000253767.2	PCDHGA8
100064134	ENST00000311895.7	ENSP00000310520.7	ENSG00000175595.14	ERCC4
100064135	ENST00000305428.7	ENSP00000307461.3	ENSG00000169330.8	KIAA1024
100064138	ENST00000283147.6	ENSP00000283147.6	ENSG00000153162.8	BMP6
100064139	ENST00000221421.6	ENSP00000221421.1	ENSG00000104826.12	LHB
100064140	ENST00000301031.8	ENSP00000301031.4	ENSG00000167523.13	SPATA33
100064142	ENST00000368770.3	ENSP00000357759.3	ENSG00000186226.8	LCE1E
100064143	ENST00000407599.3	ENSP00000385415.3	ENSG00000215274.5	GAGE10
100064144	ENST00000326233.6	ENSP00000316737.6	ENSG00000172155.9	LCE1D
100064145	ENST00000368783.1	ENSP00000357772.1	ENSG00000187180.3	LCE2C
100064146	ENST00000391624.1	ENSP00000375482.2	ENSG00000212938.3	KRTAP6-3
100064147	ENST00000403681.6	ENSP00000384026.2	ENSG00000149948.13	HMGA2
100064148	ENST00000397907.1	ENSP00000381005.1	ENSG00000205439.10	KRTAP12-3
100064149	ENST00000335633.1	ENSP00000335358.1	ENSG00000187238.5	LCE3B
100064150	ENST00000272224.4	ENSP00000272224.3	ENSG00000143869.6	GDF7
100064151	ENST00000322002.4	ENSP00000322568.3	ENSG00000176887.6	SOX11
100064152	ENST00000512439.6	ENSP00000421258.2	ENSG00000179909.15	ZNF154
100064153	ENST00000321662.10	ENSP00000315106.6	ENSG00000180998.11	GPR137C
100064154	ENST00000569241.5	ENSP00000456539.1	ENSG00000260596.5	DUX4
100064156	ENST00000378191.4	ENSP00000367433.3	ENSG00000196581.10	AJAP1
100064157	ENST00000418331.6	ENSP00000400010.2	ENSG00000149177.12	PTPRJ
100064158	ENST00000252971.10	ENSP00000252971.5	ENSG00000130675.14	MNX1
100064161	ENST00000304411.2	ENSP00000303149.2	ENSG00000170837.2	GPR27
100008910	ENST00000361311.4	ENSP00000354997.4	ENSG00000171603.16	CLSTN1
100064163	ENST00000400368.1	ENSP00000383219.1	ENSG00000188155.11	KRTAP10-6
100064164	ENST00000264638.8	ENSP00000264638.3	ENSG00000108797.11	CNTNAP1
100064165	ENST00000498907.2	ENSP00000427514.1	ENSG00000245848.2	CEBPA
100064167	ENST00000249504.6	ENSP00000249504.5	ENSG00000128713.13	HOXD11
100064168	ENST00000338875.5	ENSP00000343464.4	ENSG00000187821.8	HELT
100064169	ENST00000340750.1	ENSP00000343521.1	ENSG00000239590.1	OR1J4
100064170	ENST00000294383.6	ENSP00000294383.5	ENSG00000162402.13	USP24
100064172	ENST00000302945.2	ENSP00000304331.2	ENSG00000169840.4	GSX1
100064174	ENST00000322444.6	ENSP00000312814.6	ENSG00000180901.10	KCTD2
100064175	ENST00000375412.9	ENSP00000364561.5	ENSG00000188938.15	FAM120AOS
100064177	ENST00000256367.2	ENSP00000256367.2	ENSG00000133985.2	TTC9
100064178	ENST00000366425.3	ENSP00000383382.2	ENSG00000203618.5	GP1BB
100064180	ENST00000343246.5	ENSP00000340546.4	ENSG00000198271.4	KRTAP4-5
100064181	ENST00000566435.1	ENSP00000456974.1	ENSG00000183971.6	NPW
100064184	ENST00000528446.1	ENSP00000436682.1	ENSG00000254636.1	ARMS2
100064187	ENST00000334879.1	ENSP00000335538.1	ENSG00000186146.1	DEFB131A
100064190	ENST00000295269.4	ENSP00000295269.4	ENSG00000180251.4	SLC9A4
100064191	ENST00000413272.6	ENSP00000408697.2	ENSG00000189233.11	NUGGC
100064192	ENST00000357362.7	ENSP00000349925.3	ENSG00000139915.19	MDGA2
100064194	ENST00000316418.9	ENSP00000323816.5	ENSG00000063438.16	AHRR
100064195	ENST00000261426.9	ENSP00000261426.5	ENSG00000109790.16	KLHL5
100064196	ENST00000342756.9	ENSP00000342181.5	ENSG00000174780.15	SRP72
100064197	ENST00000261402.6	ENSP00000261402.2	ENSG00000074590.13	NUAK1
100064198	ENST00000372572.5	ENSP00000361653.1	ENSG00000198815.8	FOXJ3
100064201	ENST00000547167.5	ENSP00000448419.1	ENSG00000123411.14	IKZF4
100064203	ENST00000508064.6	ENSP00000421736.2	ENSG00000197721.16	CR1L
100064204	ENST00000159060.2	ENSP00000159060.2	ENSG00000074771.3	NOX3
100064205	ENST00000533663.5	ENSP00000484497.2	ENSG00000183378.11	OVCH2
100064207	ENST00000252245.5	ENSP00000252245.5	ENSG00000170454.5	KRT75
100064210	ENST00000405314.2	ENSP00000385576.1	ENSG00000213892.11	CEACAM16
100064212	ENST00000254627.3	ENSP00000254627.3	ENSG00000253117.4	OC90
100064213	ENST00000399609.7	ENSP00000382518.3	ENSG00000185739.13	SRL
100064214	ENST00000311946.7	ENSP00000311687.7	ENSG00000172548.14	NIPAL4
100064215	ENST00000617037.4	ENSP00000492322.1	ENSG00000213471.10	TTLL13P
100064216	ENST00000325558.10	ENSP00000322192.6	ENSG00000229859.9	PGA3
100064217	ENST00000309731.11	ENSP00000311657.7	ENSG00000175318.11	GRAMD2A
100064221	ENST00000326016.10	ENSP00000316845.5	ENSG00000136002.18	ARHGEF4
100064222	ENST00000203166.9	ENSP00000439056.1	ENSG00000249115.8	HAUS5
100015575	ENST00000327428.9	ENSP00000331369.5	ENSG00000163170.11	BOLA3
100063603	ENST00000361246.6	ENSP00000355237.2	ENSG00000198752.10	CDC42BPB
80005	ENST00000380586.5	ENSP00000369960.1	ENSG00000120907.17	ADRA1A
80010	ENST00000409155.7	ENSP00000386284.3	ENSG00000148218.15	ALAD
80055	ENST00000348438.8	ENSP00000340943.4	ENSG00000106113.18	CRHR2
80075	ENST00000222139.10	ENSP00000222139.5	ENSG00000187266.13	EPOR
80098	ENST00000399285.4	ENSP00000421557.1	ENSG00000214943.4	GPR33
80115	ENST00000319595.5	ENSP00000322924.4	ENSG00000179097.5	HTR1F
80143	ENST00000299766.4	ENSP00000299766.3	ENSG00000166603.4	MC4R
80154	ENST00000362018.2	ENSP00000355058.2	ENSG00000214827.9	MTCP1
80182	ENST00000295440.2	ENSP00000295440.2	ENSG00000163273.3	NPPC
80191	ENST00000408891.2	ENSP00000386180.2	ENSG00000221882.3	OR3A2
80223	ENST00000368718.5	ENSP00000357707.1	ENSG00000196420.7	S100A5
80232	ENST00000395794.2	ENSP00000379140.2	ENSG00000107562.16	CXCL12
80272	ENST00000457749.6	ENSP00000397693.2	ENSG00000198538.10	ZNF28
80275	ENST00000391960.3	ENSP00000375822.2	ENSG00000159885.13	ZNF222
80289	ENST00000419234.8	ENSP00000403524.3	ENSG00000089234.15	BRAP
80294	ENST00000366647.8	ENSP00000355607.4	ENSG00000116906.11	GNPAT
80385	ENST00000264834.4	ENSP00000264834.3	ENSG00000105610.4	KLF1
80389	ENST00000217428.6	ENSP00000217428.6	ENSG00000101446.7	SPINT3
80403	ENST00000409085.8	ENSP00000386456.3	ENSG00000115977.18	AAK1
80434	ENST00000262577.5	ENSP00000262577.5	ENSG00000014164.6	ZC3H3
80454	ENST00000539867.5	ENSP00000440207.1	ENSG00000111490.12	TBC1D30
80489	ENST00000389156.8	ENSP00000373808.4	ENSG00000198780.11	FAM169A
80496	ENST00000354567.6	ENSP00000346577.2	ENSG00000154027.18	AK5
80497	ENST00000477892.5	ENSP00000419088.1	ENSG00000114023.15	FAM162A
80499	ENST00000642047.1	ENSP00000493303.1	ENSG00000170683.6	OR10A3
80501	ENST00000641451.1	ENSP00000493235.1	ENSG00000284680.1	OR8B2
80543	ENST00000319231.9	ENSP00000312811.5	ENSG00000100433.15	KCNK10
80575	ENST00000324166.6	ENSP00000327323.5	ENSG00000144115.16	THNSL2
80578	ENST00000375078.3	ENSP00000364219.3	ENSG00000162545.5	CAMK2N1
80593	ENST00000379238.5	ENSP00000368540.1	ENSG00000137073.21	UBAP2
80691	ENST00000252840.10	ENSP00000252840.5	ENSG00000130544.11	ZNF557
80704	ENST00000395860.6	ENSP00000379201.2	ENSG00000100483.13	VCPKMT
80728	ENST00000342316.8	ENSP00000344042.4	ENSG00000178662.15	CSRNP3
80756	ENST00000314706.3	ENSP00000325065.3	ENSG00000181958.4	OR4A15
80758	ENST00000641131.1	ENSP00000493148.1	ENSG00000188340.2	OR6N2
80759	ENST00000359610.3	ENSP00000352626.2	ENSG00000196171.3	OR6K2
80764	ENST00000382398.3	ENSP00000371835.3	ENSG00000125788.5	DEFB126
80772	ENST00000343769.5	ENSP00000342002.4	ENSG00000184635.15	ZNF93
80782	ENST00000611255.4	ENSP00000480240.1	ENSG00000148655.14	LRMDA
80790	ENST00000620247.1	ENSP00000484181.1	ENSG00000273513.1	TBC1D3K
80790	ENST00000620215.2	ENSP00000478683.1	ENSG00000274611.3	TBC1D3
80790	ENST00000622206.1	ENSP00000482345.1	ENSG00000278299.5	TBC1D3C
80797	ENST00000369212.2	ENSP00000358214.1	ENSG00000152034.10	MCHR2
80825	ENST00000278590.7	ENSP00000278590.3	ENSG00000149289.10	ZC3H12C
80829	ENST00000418388.5	ENSP00000453019.1	ENSG00000238227.7	TMEM250
80881	ENST00000368894.1	ENSP00000357889.1	ENSG00000203795.2	FAM24A
80893	ENST00000610738.5	ENSP00000484135.1	ENSG00000214290.8	COLCA2
80898	ENST00000641114.1	ENSP00000493043.1	ENSG00000179615.2	OR2AP1
80899	ENST00000309675.2	ENSP00000308082.2	ENSG00000175398.2	OR10P1
80901	ENST00000326258.1	ENSP00000326718.1	ENSG00000179919.3	OR10A7
80904	ENST00000641793.1	ENSP00000493106.1	ENSG00000169484.3	OR4K14
80906	ENST00000315519.3	ENSP00000319071.2	ENSG00000176219.3	OR11H6
80911	ENST00000341249.10	ENSP00000341543.5	ENSG00000181038.13	METTL23
80916	ENST00000541538.1	ENSP00000444134.1	ENSG00000161807.3	OR7G1
80920	ENST00000322107.1	ENSP00000318834.1	ENSG00000176231.2	OR10H4
80949	ENST00000327928.4	ENSP00000330808.4	ENSG00000182447.4	OTOL1
80958	ENST00000350513.2	ENSP00000316518.3	ENSG00000179468.5	OR9A2
80979	ENST00000362002.2	ENSP00000355195.2	ENSG00000198881.9	ASB12
80990	ENST00000569691.1	ENSP00000456337.1	ENSG00000261652.2	C15orf65
80992	ENST00000342683.5	ENSP00000342254.4	ENSG00000189227.5	C15orf61
80995	ENST00000536005.6	ENSP00000442793.2	ENSG00000166546.13	BEAN1
81002	ENST00000574814.1	ENSP00000458772.1	ENSG00000262874.1	C19orf84
81004	ENST00000598409.5	ENSP00000471126.1	ENSG00000268182.5	SMIM17
81011	ENST00000370673.7	ENSP00000359707.3	ENSG00000203943.8	SAMD13
81038	ENST00000616258.2	ENSP00000480627.1	ENSG00000275356.3	C7orf77
81079	ENST00000619044.1	ENSP00000490059.1	ENSG00000228623.5	ZNF883
81084	ENST00000330271.4	ENSP00000329647.4	ENSG00000182584.4	ACTL10
81094	ENST00000449977.6	ENSP00000399356.2	ENSG00000225362.8	CT62
81104	ENST00000441223.2	ENSP00000490802.1	ENSG00000235118.7	FAM237A
81107	ENST00000379103.7	ENSP00000368397.2	ENSG00000232859.9	LYRM9
81130	ENST00000641478.1	ENSP00000493104.1	ENSG00000172377.2	OR9I1
81151	ENST00000416247.3	ENSP00000451866.1	ENSG00000224531.5	SMIM13
81153	ENST00000380283.4	ENSP00000369636.4	ENSG00000168994.13	PXDC1
81155	ENST00000506618.3	ENSP00000424595.2	ENSG00000229937.6	PRPS1L1
81163	ENST00000504597.5	ENSP00000427633.1	ENSG00000175766.11	EIF4E1B
81189	ENST00000427544.6	ENSP00000398761.2	ENSG00000188958.9	UTS2B
81191	ENST00000354193.4	ENSP00000346130.4	ENSG00000198168.8	SVIP
81201	ENST00000302957.4	ENSP00000307515.3	ENSG00000172457.6	OR9G4
81205	ENST00000355819.5	ENSP00000348074.1	ENSG00000197992.6	CLEC9A
81211	ENST00000331090.10	ENSP00000328423.6	ENSG00000183324.10	REC114
81213	ENST00000339465.5	ENSP00000340445.5	ENSG00000188659.9	SAXO2
81216	ENST00000551068.7	ENSP00000446514.2	ENSG00000204278.12	TMEM235
81217	ENST00000613478.1	ENSP00000483781.1	ENSG00000277972.1	CISD3
81221	ENST00000408945.4	ENSP00000386207.3	ENSG00000221887.5	HMSD
81227	ENST00000215531.5	ENSP00000215531.4	ENSG00000095932.6	SMIM24
81231	ENST00000371759.6	ENSP00000360824.2	ENSG00000204006.8	C1orf185
81232	ENST00000606888.2	ENSP00000475189.1	ENSG00000272031.2	ANKRD34A
81246	ENST00000398186.4	ENSP00000381247.4	ENSG00000214360.4	EFCAB9
81260	ENST00000621162.1	ENSP00000479656.1	ENSG00000274749.1	KRTAP7-1
81261	ENST00000333892.2	ENSP00000334287.2	ENSG00000187026.2	KRTAP21-2
81275	ENST00000432605.1	ENSP00000402915.1	ENSG00000237651.6	C2orf74
81344	ENST00000517870.1	ENSP00000429726.1	ENSG00000182183.14	FAM159A
81379	ENST00000372126.3	ENSP00000361199.3	ENSG00000188373.4	C10orf99
81381	ENST00000617612.1	ENSP00000479976.1	ENSG00000187479.5	C11orf96
81384	ENST00000455827.1	ENSP00000396163.1	ENSG00000188393.8	CLEC2A
81395	ENST00000614158.1	ENSP00000479396.1	ENSG00000275489.1	C17orf98
81406	ENST00000331565.4	ENSP00000330199.3	ENSG00000197106.6	SLC6A17
81412	ENST00000435732.5	ENSP00000401381.1	ENSG00000243440.6	AF130351.1
81422	ENST00000446461.1	ENSP00000394653.1	ENSG00000214681.3	IQCF5
81428	ENST00000506197.2	ENSP00000427407.2	ENSG00000250317.8	SMIM20
81460	ENST00000322641.5	ENSP00000326232.5	ENSG00000181609.5	OR52D1
81463	ENST00000329322.5	ENSP00000328878.5	ENSG00000205409.3	OR52E6
81464	ENST00000537935.1	ENSP00000444054.1	ENSG00000183269.5	OR52E8
81473	ENST00000641311.1	ENSP00000493031.1	ENSG00000181767.3	OR8H2
81474	ENST00000313472.3	ENSP00000323928.3	ENSG00000181761.5	OR8H3
81476	ENST00000279783.4	ENSP00000279783.2	ENSG00000150261.4	OR8K1
81481	ENST00000307552.3	ENSP00000302199.2	ENSG00000172289.3	OR10V1
81487	ENST00000327930.2	ENSP00000333724.2	ENSG00000221931.2	OR6X1
81489	ENST00000641585.1	ENSP00000492905.1	ENSG00000182634.8	OR10G7
81490	ENST00000641139.1	ENSP00000493120.1	ENSG00000284609.1	OR8B3
81491	ENST00000641576.1	ENSP00000493430.1	ENSG00000187857.4	OR6C75
81507	ENST00000305444.2	ENSP00000302867.2	ENSG00000170920.2	OR7G3
81508	ENST00000641129.1	ENSP00000493055.1	ENSG00000127515.2	OR7A10
81518	ENST00000641622.1	ENSP00000492894.1	ENSG00000197532.2	OR6Y1
81519	ENST00000368145.2	ENSP00000357127.1	ENSG00000203757.2	OR6K3
81533	ENST00000277309.3	ENSP00000277309.2	ENSG00000165204.3	OR1K1
81551	ENST00000478497.5	ENSP00000453502.1	ENSG00000180953.11	ST20
81561	ENST00000400633.1	ENSP00000383474.1	ENSG00000215595.1	C20orf202
81575	ENST00000606937.5	ENSP00000475810.1	ENSG00000164241.13	C5orf63
81576	ENST00000536551.5	ENSP00000455698.1	ENSG00000230873.8	STMND1
81584	ENST00000342743.5	ENSP00000345468.5	ENSG00000188133.5	TMEM215
81587	ENST00000641898.1	ENSP00000492963.1	ENSG00000205497.4	OR51A4
81595	ENST00000327442.6	ENSP00000330878.6	ENSG00000185467.7	KPNA7
81609	ENST00000441508.3	ENSP00000403151.2	ENSG00000214688.5	C10orf105
81616	ENST00000359286.4	ENSP00000352233.4	ENSG00000196946.10	ZNF705A
81624	ENST00000548577.5	ENSP00000449500.1	ENSG00000219200.11	RNASEK
81636	ENST00000398780.4	ENSP00000381760.3	ENSG00000214686.4	IQCF6
81637	ENST00000477703.5	ENSP00000417806.1	ENSG00000168273.7	SMIM4
81638	ENST00000449862.6	ENSP00000403438.2	ENSG00000249242.7	TMEM150C
81648	ENST00000457545.6	ENSP00000389289.1	ENSG00000227471.8	AKR1B15
81657	ENST00000641865.1	ENSP00000493217.1	ENSG00000172769.3	OR5B3
81692	ENST00000368744.3	ENSP00000357733.3	ENSG00000203783.4	PRR9
81693	ENST00000604629.5	ENSP00000475028.2	ENSG00000271271.5	UGT2A2
81695	ENST00000320542.3	ENSP00000314196.3	ENSG00000177669.3	MBOAT4
81706	ENST00000434239.3	ENSP00000399075.3	ENSG00000231824.3	AKAIN1
81746	ENST00000580256.2	ENSP00000462046.1	ENSG00000233670.6	PIRT
81753	ENST00000330288.5	ENSP00000328335.4	ENSG00000184785.5	SMIM10
81790	ENST00000434006.2	ENSP00000407497.1	ENSG00000229453.2	SPINK8
81792	ENST00000548523.5	ENSP00000449137.1	ENSG00000188032.9	C19orf67
81793	ENST00000360464.4	ENSP00000353650.4	ENSG00000197416.4	FABP12
81804	ENST00000596516.2	ENSP00000480946.1	ENSG00000230667.5	SETSIP
81813	ENST00000507606.2	ENSP00000425996.1	ENSG00000243317.7	C7orf73
81851	ENST00000252071.8	ENSP00000252071.4	ENSG00000106526.10	ACTR3C
81862	ENST00000416841.6	ENSP00000424864.1	ENSG00000179304.16	FAM156B
81862	ENST00000611661.4	ENSP00000480518.1	ENSG00000268350.7	FAM156A
81884	ENST00000377747.4	ENSP00000366976.4	ENSG00000204887.4	KRTAP1-4
